"date","hydr_year","gauge","rain","snow","temp"
1988-08-30,9,0.102508475012698,0.02607325,0,14.513148244222
1988-08-31,9,0.103972884760065,0.220340045,0,16.0522611618042
1988-09-01,9,0.103972884760065,0.053318402,0,19.0354925791423
1988-09-02,9,0.102508475012698,1.45e-06,0,22.6071169535319
1988-09-03,9,0.101044065265332,0.161072536,0,23.2719818115234
1988-09-04,9,0.101044065265332,0.006134194,0,19.730810546875
1988-09-05,9,0.0995796664286468,0.046932802,0,16.5555360794067
1988-09-06,9,0.0981152566812806,1.535958747,0,15.3502951304118
1988-09-07,9,0.0981152566812806,0.71229058,0,14.3608427047729
1988-09-08,9,0.0981152566812806,0.062701667,0,12.9459884643555
1988-09-09,9,0.0981152566812806,1.70929701,0,12.7460323969523
1988-09-10,9,0.101044065265332,0.09724948,0,12.1448762893677
1988-09-11,9,0.101044065265332,1.24e-05,0,13.7859734853109
1988-09-12,9,0.0981152566812806,8.22e-07,0,17.0505896250407
1988-09-13,9,0.0981152566812806,0.266697727,0,18.4871620178223
1988-09-14,9,0.0966508469339144,0.00057201,0,18.0588654836019
1988-09-15,9,0.0981152566812806,0.169532992,0,12.6123731613159
1988-09-16,9,0.130332205659252,1.894117602,0,11.6788738886515
1988-09-17,9,0.124474577580468,0.074719634,0,10.5920471827189
1988-09-18,9,0.144976270400872,15.24092102,0,7.7057554880778
1988-09-19,9,0.222223726369567,9.235497729,0,9.65425996780396
1988-09-20,9,0.190372874373096,0.163872276,0,11.0978399276733
1988-09-21,9,0.168406782716008,0.000557967,0,10.8978647867839
1988-09-22,9,0.165477963221275,7.899220435,0,10.2749207178752
1988-09-23,9,0.165477963221275,3.391105572,0,10.0829036712646
1988-09-24,9,0.165477963221275,25.5832667,0,7.85226834615072
1988-09-25,9,0.611389814797094,5.995742846,0,9.7543784459432
1988-09-26,9,0.421016940423998,10.12202876,0,8.84937925338745
1988-09-27,9,0.365369500952252,2.281578751,0,10.572361946106
1988-09-28,9,0.319972886069346,1.277642189,0,11.4435780843099
1988-09-29,9,0.276772874896809,0.110979833,0,13.9032138824463
1988-09-30,9,0.276772874896809,0.116160001,0,14.8127930323283
1988-10-01,10,0.276772874896809,0.069130349,0,15.2725163777669
1988-10-02,10,0.276772874896809,0.001530004,0,14.3671206792196
1988-10-03,10,0.21783051894883,0.140282865,0,12.5732229232788
1988-10-04,10,0.197694923109927,6.093041865,0,12.4939794540405
1988-10-05,10,0.205016950025397,1.092114937,0,13.3038471221924
1988-10-06,10,0.201355936567662,0.012578776,0,11.8778994878133
1988-10-07,10,0.194033887830831,6.5e-05,0,13.4127420425415
1988-10-08,10,0.190372874373096,3.21e-05,0,12.4321312586466
1988-10-09,10,0.183050847457627,0.13952528,0,13.4272907892863
1988-10-10,10,0.183050847457627,0.068341804,0,14.5757869084676
1988-10-11,10,0.181586437710261,0.027487541,0,11.7900331497192
1988-10-12,10,0.183050847457627,4.812093321,0,11.9984956741333
1988-10-13,10,0.186711860915362,16.14820913,0,11.5409267425537
1988-10-14,10,0.276772874896809,15.32620824,0,10.3192253748576
1988-10-15,10,0.60040677442389,21.4068381,0,11.4323783238729
1988-10-16,10,1.41315250396728,2.61866525,0,10.0109329223633
1988-10-17,10,1.28135593220339,1.071555126,0,6.8560084660848
1988-10-18,10,1.1129491385767,13.56313782,0,6.49851954778036
1988-10-19,10,1.03972878213656,1.613982681,0,9.34351170857747
1988-10-20,10,0.871322075795319,0.127109799,0,11.0401644388835
1988-10-21,10,0.831050840474791,4.878333378,0,10.6060684839884
1988-10-22,10,0.721220349457304,0.716093469,0,7.54405988057454
1988-10-23,10,0.688271184694969,1.113350336,0,8.61806942621867
1988-10-24,10,0.549152542372881,0.095024516,0,9.2099619547526
1988-10-25,10,0.497898310321872,0.709454937,0,7.38549210230509
1988-10-26,10,0.479593199390476,0.0097634,0,7.46024433771769
1988-10-27,10,0.501559323779607,0.019013296,0,4.58200963338216
1988-10-28,10,0.475932185932741,0.00017084,0,4.60609823862712
1988-10-29,10,0.453966105186333,6.574836191,0,5.3683295249939
1988-10-30,10,0.527186461626473,16.32993437,0,8.0637578646342
1988-10-31,10,0.6809491577795,12.3448822,0,10.1533339818319
1988-11-01,10,1.38020338284767,13.71052046,0,9.89041213989258
1988-11-02,10,1.4680678804042,32.87681707,0,7.99190165201823
1988-11-03,10,10.7633896908518,20.65690575,0,8.54082514444987
1988-11-04,10,9.81152514441539,25.22698466,0,7.30643326441447
1988-11-05,10,14.6806774074748,33.03241132,0,9.16196775436401
1988-11-06,10,17.6827115850934,3.279379114,0,6.89527943929036
1988-11-07,10,8.89627090712725,5.753907776,0,5.02996478080749
1988-11-08,10,4.61288149558892,3.394803071,0,5.71990118026733
1988-11-09,10,4.0271186440678,8.732719739,0,4.81346778869629
1988-11-10,10,10.470508614233,9.101096932,0,6.05925731658936
1988-11-11,10,3.88067810575841,20.90400143,0,3.2985292673111
1988-11-12,10,11.9715257030422,8.144617192,0,4.57606948216756
1988-11-13,10,6.18711850441108,0.407814328,0,4.09435636202494
1988-11-14,10,5.60135600203175,0.550007892,0,2.0781422773997
1988-11-15,10,4.39322033898305,1.57966663,0,4.3416642665863
1988-11-16,10,3.69762725830078,1.418572136,0,5.03031099637349
1988-11-17,10,3.00203382847673,0.25810008,0,4.33980671564738
1988-11-18,10,2.45288128610385,6.266947349,0,2.00821437438329
1988-11-19,10,3.25830494508905,24.33571529,0,4.56989510854085
1988-11-20,10,9.37220352948722,12.66394132,0,5.0659571647644
1988-11-21,10,7.94440705897444,14.60655689,0,6.30232871373495
1988-11-22,10,13.3627118644068,28.57510401,0,4.77969066301982
1988-11-23,10,17.6094909667969,7.499124463,0,2.51178182760874
1988-11-24,10,9.1891526820296,13.3097084,0,0.193920783201853
1988-11-25,10,7.1755933599957,2.585388843,0,0.36875869333744
1988-11-26,10,4.17355918237718,0,4.80285395,-0.297688806056976
1988-11-27,10,4.32000006982836,8.740632566,0,3.08985339005788
1988-11-28,10,7.50508474576271,4.212102389,0,3.43906047344208
1988-11-29,10,5.89423742779231,1.276140549,0,4.37534858385722
1988-11-30,10,4.97898319050417,0.075925892,0,3.90273234049479
1988-12-01,10,4.39322033898305,4.537777662,0,3.99363662401835
1988-12-02,10,4.10033891322249,3.486240999,0,3.2098844687144
1988-12-03,10,4.0271186440678,0.167836999,0,4.23046399752299
1988-12-04,10,3.36813552339198,6.390883223,0,4.18950430552165
1988-12-05,10,3.56949152542373,10.82075701,0,5.03544386227926
1988-12-06,10,4.72271172475007,13.17270508,0,6.36906560262044
1988-12-07,10,4.24677980067366,1.137538308,0,6.33163369496663
1988-12-08,10,4.17355918237718,2.488632965,0,6.11276315053304
1988-12-09,10,3.58779667999785,2.277766887,0,6.00749896367391
1988-12-10,10,3.20338983050847,2.206194393,0,5.70290587743123
1988-12-11,10,3.00203382847673,10.46530755,0,5.10244776407878
1988-12-12,10,3.3864406779661,33.99556363,0,7.08595727284749
1988-12-13,10,12.9600005586269,6.121434228,0,4.06958312988281
1988-12-14,10,6.62644081762281,0.289246659,0,0.207425802946091
1988-12-15,10,5.05220345965886,0,2.54e-05,-0.237028350432714
1988-12-16,10,3.84406779661017,0.050551434,0,1.02506504058838
1988-12-17,10,3.33152556338553,0.166555326,0,1.99856112003326
1988-12-18,10,2.89220342474469,9.392602666,0,0.139191202322642
1988-12-19,10,2.91050840474791,2.970521998,0,0.012202000617981
1988-12-20,10,2.96542386847027,8.325353082,0,1.0974335471789
1988-12-21,10,2.98372867390261,2.342233463,0,1.43452105323474
1988-12-22,10,3.00203382847673,10.54006379,0,1.19815245469411
1988-12-23,10,2.5810170189809,7.697172006,0,0.365123923619588
1988-12-24,10,2.50779657525531,0,9.790636158,-0.073441747824351
1988-12-25,10,2.45288128610385,0,0.644223561,-0.285762770970662
1988-12-26,10,2.07579663810083,0,1.833312233,-2.03874222834905
1988-12-27,10,1.91471187138962,1.128541218,0,0.479965349038442
1988-12-28,10,1.83416957531945,4.747806168,0,0.280309176445007
1988-12-29,10,2.11972879959365,44.75659917,0,3.10108138720194
1988-12-30,10,23.4671180854409,15.83951248,0,4.56254593531291
1988-12-31,10,11.7518638481528,3.224045173,0,1.62015867630641
1989-01-01,10,6.33355904272047,4.739603647,0,0.886270985007286
1989-01-02,10,5.60135600203175,11.24126415,0,4.11000657081604
1989-01-03,10,9.2623726020425,25.53696594,0,5.60232938130697
1989-01-04,10,13.875254795915,2.245370146,0,2.3301860789458
1989-01-05,10,7.6515252840721,0.108015784,0,0.563894142707189
1989-01-06,10,5.56474569288351,0,1.390178053,-1.30082178513209
1989-01-07,10,4.53966087729244,0,2.859575399,-2.9461145957311
1989-01-08,10,4.24677980067366,0,9.020465088,-1.79829203983148
1989-01-09,10,3.88067810575841,4.579687452,0,0.707960713903109
1989-01-10,10,3.80745748746193,1.167059839,0,0.445001468062401
1989-01-11,10,2.85559329016734,3.723761654,0,0.822811558842659
1989-01-12,10,2.73844068494894,29.71086032,0,3.11781500975291
1989-01-13,10,8.23728813559322,10.40793756,0,0.862138369182746
1989-01-14,10,6.2969494318558,0,13.18666604,-0.969027010599772
1989-01-15,10,5.08881341966532,15.11513294,0,2.31674649318059
1989-01-16,10,13.4725420935679,24.64385745,0,4.49684092203776
1989-01-17,10,21.9661016949153,29.91975657,0,3.88190859158834
1989-01-18,10,27.8237288135593,3.799914622,0,3.703040711085
1989-01-19,10,11.605424008127,0.967083112,0,1.66233670711517
1989-01-20,10,7.76135621151682,4.660936467,0,2.16128174066544
1989-01-21,10,6.62644081762281,3.247933761,0,1.46140359441439
1989-01-22,10,4.94237288135593,0,0.0432964,-0.294964251915614
1989-01-23,10,3.84406779661017,0,0.515769174,-2.34926923215389
1989-01-24,10,3.6244066400043,0,2.437695428,-1.24778816699982
1989-01-25,10,3.13016956135378,0.832894023,0,1.28482983708382
1989-01-26,10,2.89220342474469,2.650559187,0,2.1749761501948
1989-01-27,10,2.83728813559322,1.136730466,0,2.83561651706696
1989-01-28,10,2.78237284644175,2.077821688,0,2.4637996673584
1989-01-29,10,2.48216956833662,7.815553363,0,5.60530055363973
1989-01-30,10,4.68610176474361,21.93192552,0,6.79837894439697
1989-01-31,10,17.8291528216863,0,4.293136088,-1.13933962980906
1989-02-01,10,13.4359324827033,0,4.151840909,-9.78234068552653
1989-02-02,10,7.6515252840721,0,0.106723986,-11.7309289296468
1989-02-03,10,3.60610183457197,0,0.043075024,-10.2745601654053
1989-02-04,10,2.89220342474469,0,0.000217447,-7.80434366861979
1989-02-05,10,2.34305088237181,0,3.36e-05,-5.06905395189921
1989-02-06,10,1.9659660597979,0,0.018721451,-3.5468211889267
1989-02-07,10,1.6804068355237,0,0.218427182,-3.13200707038244
1989-02-08,10,1.62183044562906,0,0.050304595,-2.04878786404928
1989-02-09,10,1.50101691423836,0,0.050445517,-0.0979955454667409
1989-02-10,10,1.45342373928781,0,0.000124381,-0.415413077672323
1989-02-11,10,1.39118642322088,0,0.03469787,-0.452835768461227
1989-02-12,10,1.25938985145698,0,0.047365553,-1.34043374856313
1989-02-13,10,1.18250848155911,0,0.008362001,-1.7781701485316
1989-02-14,10,1.12393217894991,0,0.018851474,-1.31805735826492
1989-02-15,10,1.10562711166123,0,1.534819913,-1.19070921937625
1989-02-16,10,1.10562711166123,0,15.20813344,-1.10715825160344
1989-02-17,10,1.10562711166123,0,24.22614403,-1.48414376576742
1989-02-18,10,1.1129491385767,6.40350105,0,0.0984378933906555
1989-02-19,10,1.11661015203444,3.232970015,0,1.86849453846614
1989-02-20,10,1.20447456230551,3.131193868,0,1.77739810943604
1989-02-21,10,1.23742377071057,16.79732424,0,2.63205529054006
1989-02-22,10,4.61288149558892,20.47283389,0,5.35238602956136
1989-02-23,10,11.2393223132117,9.378088888,0,3.17146393458049
1989-02-24,10,7.76135621151682,0.754187325,0,1.69364560892185
1989-02-25,10,5.60135600203175,0.543647975,0,1.77130376497904
1989-02-26,10,4.46644060813774,0.39729136,0,1.09601891140143
1989-02-27,10,4.21016949152542,3.075330591,0,2.2499751329422
1989-02-28,10,3.66101694915254,7.418336487,0,1.64552239576976
1989-03-01,10,3.27661009966317,0,11.4301109,-3.59888768196106
1989-03-02,10,2.89220342474469,0,0.923146289,-3.57529052893321
1989-03-03,10,2.31742370088222,0,0.048373108,-4.32243390083313
1989-03-04,10,2.24420343172752,0,8.247421265,-1.67640118598938
1989-03-05,10,3.3864406779661,18.3239624,0,2.31995038191477
1989-03-06,10,9.9213560718601,8.520640151,0,2.54565015633901
1989-03-07,10,6.91932189424159,4.448442308,0,1.18605750799179
1989-03-08,10,5.85762711864407,5.423070733,0,3.51569045384725
1989-03-09,10,10.470508614233,14.55002302,0,3.68990135192871
1989-03-10,10,13.1430514060845,9.28318162,0,5.71768458684285
1989-03-11,10,12.3010163905257,9.465451304,0,6.7732951482137
1989-03-12,10,13.1064403986527,9.520970853,0,4.90239068667094
1989-03-13,10,9.95796638100834,2.892434565,0,3.66133526961009
1989-03-14,10,7.06576243255098,1.110359718,0,3.65628225008647
1989-03-15,10,5.93084773694055,4.615260092,0,1.78919951121012
1989-03-16,10,6.00406765695346,9.172228177,0,2.34073613484701
1989-03-17,10,5.27186426712295,7.281868649,0,2.7708526134491
1989-03-18,10,5.6379659620382,3.366034953,0,4.08971490859985
1989-03-19,10,5.56474569288351,0.295054439,0,4.2255113919576
1989-03-20,10,4.94237288135593,4.90653162,0,3.4547841946284
1989-03-21,10,4.97898319050417,5.503677567,0,5.30856407483419
1989-03-22,10,6.62644081762281,2.436356266,0,4.30445059140523
1989-03-23,10,5.38169484542588,0.246374165,0,3.30617264111837
1989-03-24,10,4.7593220338983,7.341844241,0,3.03498415152232
1989-03-25,10,6.99254251253807,3.383805744,0,4.85686551729838
1989-03-26,10,5.27186426712295,8.504480966,0,5.08793037732442
1989-03-27,10,7.76135621151682,9.741253964,0,5.44439854621887
1989-03-28,10,8.71322005966962,5.334873819,0,3.09319976965586
1989-03-29,10,7.6515252840721,1.796667242,0,4.25160814921061
1989-03-30,10,6.7728813559322,6.430671199,0,3.24293246269226
1989-03-31,10,6.33355904272047,7.035244608,0,3.91293055216471
1989-04-01,10,5.78440684948937,11.64116421,0,3.94917828241984
1989-04-02,10,7.72474590236858,8.536574904,0,3.19702081680298
1989-04-03,10,6.7728813559322,9.147562091,0,3.79348358313243
1989-04-04,10,8.01762697898736,23.72775904,0,4.78129431406657
1989-04-05,10,14.4610169491525,10.11055272,0,6.4586051940918
1989-04-06,10,14.9735598806608,7.467954222,0,8.4436588605245
1989-04-07,10,11.2759319240764,0.155668064,0,7.32668793996175
1989-04-08,10,7.6515252840721,0.000383463,0,6.2314866065979
1989-04-09,10,6.33355904272047,3.1e-06,0,8.51939446131388
1989-04-10,10,4.90576257220769,0.002448726,0,10.6619207382202
1989-04-11,10,4.53966087729244,0.000360244,0,9.40913740793864
1989-04-12,10,3.88067810575841,0.00469747,0,9.54065011342366
1989-04-13,10,3.80745748746193,0.057581852,0,11.3375592549642
1989-04-14,10,3.69762725830078,0.143611059,0,11.5097663879395
1989-04-15,10,3.64271179457842,0.041601406,0,8.51700115203857
1989-04-16,10,2.92881355932203,0.085061941,0,7.05738824208577
1989-04-17,10,2.4162711515265,0.030326221,0,8.10337181091309
1989-04-18,10,2.11972879959365,0.527304677,0,9.47868258158366
1989-04-19,10,2.05383055735443,2.74483794,0,10.8708197275798
1989-04-20,10,1.98793214054431,4.702190987,0,9.37378263473511
1989-04-21,10,1.94399997905149,1.384602463,0,6.05614833831787
1989-04-22,10,1.90006781755868,2.028943727,0,6.19127912521362
1989-04-23,10,1.66576278169276,0.417760671,0,9.3496161142985
1989-04-24,10,1.54494907573118,0.007468334,0,10.4706322987874
1989-04-25,10,1.50101691423836,0.004648869,0,12.5111240386963
1989-04-26,10,1.47905083349196,1.99505473,0,11.0612240473429
1989-04-27,10,1.40949149050955,0.467200518,0,10.5553382873535
1989-04-28,10,1.33627122135486,0.035140722,0,10.9283056259155
1989-04-29,10,1.314305053323,0.000378542,0,12.5809235254924
1989-04-30,10,1.23742377071057,0.198487744,0,14.0825879414876
1989-05-01,10,1.16420341427043,0.532757292,0,13.6085210800171
1989-05-02,10,1.10928812511897,0.637738888,0,11.5711859385173
1989-05-03,10,1.09098305783029,0.079165886,0,11.8644045511882
1989-05-04,10,0.970169526439602,0.393154412,0,13.4555101394653
1989-05-05,10,0.933559304576809,4.257643668,0,14.3793945948283
1989-05-06,10,0.944542344950013,1.105034804,0,14.7724761962891
1989-05-07,10,0.889627143083993,0.025337419,0,13.9107809702555
1989-05-08,10,0.831050840474791,0.00831744,0,12.798456509908
1989-05-09,10,0.765152510950121,0.059617776,0,11.6192523320516
1989-05-10,10,0.699254225068173,1.465511568,0,9.05572697321574
1989-05-11,10,0.67362713086403,1.289749527,0,7.9023876508077
1989-05-12,10,0.647999993017164,0.099541146,0,8.63917678197225
1989-05-13,10,0.618711885355287,0.266767696,0,10.4157739957174
1989-05-14,10,0.589423734050686,0.172645876,0,13.0368797302246
1989-05-15,10,0.545491528915147,0.141961673,0,13.3932945251465
1989-05-16,10,0.519864391068281,1.906945459,0,13.10055809021
1989-05-17,10,0.530847475084208,9.992371718,0,8.66116641362508
1989-05-18,10,0.519864391068281,1.750690834,0,7.313551902771
1989-05-19,10,0.516203377610546,0.459428586,0,8.35305808385213
1989-05-20,10,0.512542364152811,0.107958791,0,9.14376926422119
1989-05-21,10,0.505220337237342,0.016355381,0,9.07753973007202
1989-05-22,10,0.483254256490934,2.830796941,0,9.32483987808228
1989-05-23,10,0.494237296864138,2.567046563,0,8.07163483301798
1989-05-24,10,0.505220337237342,1.287848934,0,9.28484783172607
1989-05-25,10,0.457627118644068,1.645398374,0,9.09133129119873
1989-05-26,10,0.442983064813129,7.20653216,0,8.52062673568726
1989-05-27,10,0.464949145559537,7.392488098,0,7.75591093699137
1989-05-28,10,0.523525404526015,1.633230956,0,10.6622325261434
1989-05-29,10,0.472271172475007,0.067285793,0,11.9526638666789
1989-05-30,10,0.43566103789766,0.013398278,0,13.1089766184489
1989-05-31,10,0.402711873135324,0.024002191,0,14.7323631286621
1989-06-01,10,0.377084735288458,0.00014351,0,16.7687377929688
1989-06-02,10,0.35768135523392,0.006156167,0,18.5999266306559
1989-06-03,10,0.345600002094851,0.00233597,0,20.7730131785075
1989-06-04,10,0.297640686520075,2.87e-05,0,20.6655773162842
1989-06-05,10,0.285925430362507,0.00053127,0,19.1131777445475
1989-06-06,10,0.265789834523605,0.004979479,0,14.415854771932
1989-06-07,10,0.25700339786077,0.107021893,0,15.0020231246948
1989-06-08,10,0.248216939376572,0.250183694,0,14.9976822535197
1989-06-09,10,0.245288141703202,0.016532504,0,13.5150723139445
1989-06-10,10,0.233572885545634,0.000518575,0,14.3014260609945
1989-06-11,10,0.227715246556169,0.001909323,0,17.6499615987142
1989-06-12,10,0.225152545864299,0.043026109,0,15.7251918156942
1989-06-13,10,0.231010163032402,6.937977155,0,14.2813411712646
1989-06-14,10,0.251511855852806,1.297157017,0,14.8311396280924
1989-06-15,10,0.239796599695238,0.258354426,0,12.09610303243
1989-06-16,10,0.204650853043896,0.890834161,0,11.880832417806
1989-06-17,10,0.187444076699726,3.719760609,0,10.5014489491781
1989-06-18,10,0.205016950025397,3.411626816,0,10.1109242121379
1989-06-19,10,0.2255186428458,4.7558031,0,10.5430651664734
1989-06-20,10,0.234305079508636,0.20885477,0,11.5015989939372
1989-06-21,10,0.228447462340533,0.077533086,0,11.6789481480916
1989-06-22,10,0.217098303164466,0.010836978,0,16.4040526072184
1989-06-23,10,0.205383047006898,6.39e-06,0,19.778785832723
1989-06-24,10,0.190738993175959,0.003089735,0,21.8684553782145
1989-06-25,10,0.174264410794792,0.096099326,0,20.1583549499512
1989-06-26,10,0.166942372968641,0.38515987,0,13.7068438212077
1989-06-27,10,0.164379661366091,6.285015202,0,11.2071105321248
1989-06-28,10,0.194033887830831,3.29761982,0,11.6833726247152
1989-06-29,10,0.211606782977864,3.304891793,0,12.3778474807739
1989-06-30,10,0.232108475798267,9.797103246,0,13.3657146453857
1989-07-01,10,0.28189829810191,8.493549442,0,11.8805781046549
1989-07-02,10,0.356583042468055,4.792186817,0,12.8816836675008
1989-07-03,10,0.344501689328986,2.09174006,0,12.9711372375488
1989-07-04,10,0.282264416904773,0.83766759,0,12.600154431661
1989-07-05,10,0.252976265600172,0.325731252,0,14.1264911651611
1989-07-06,10,0.241261009442604,0.042935835,0,15.0028987884521
1989-07-07,10,0.211972879959365,0.065872187,0,15.4793864568075
1989-07-08,10,0.203552540278031,0.307113138,0,14.2617968877157
1989-07-09,10,0.185979666952359,0.724127809,0,14.7317179361979
1989-07-10,10,0.177925424252526,0.316302959,0,15.2539746602376
1989-07-11,10,0.167674577842324,0.149106959,0,16.3102268854777
1989-07-12,10,0.152298308227022,0.219966959,0,18.5964239756266
1989-07-13,10,0.13948475021427,0.037404537,0,17.5525299708049
1989-07-14,10,0.132162712388119,0.000441834,0,17.1487738291423
1989-07-15,10,0.127037289183019,3.227363777,0,16.0039298375448
1989-07-16,10,0.168040674823826,6.419024595,0,13.6140562693278
1989-07-17,10,0.178291521234027,1.260006932,0,15.4681129455566
1989-07-18,10,0.173166098028927,0.190091919,0,16.0360694885254
1989-07-19,10,0.168040674823826,0.151201275,0,16.8243970235189
1989-07-20,10,0.147905089895604,0.067428211,0,14.9056782404582
1989-07-21,10,0.137654232574722,0.319010926,0,14.6336955388387
1989-07-22,10,0.12996609776707,0.020880743,0,15.6991217295329
1989-07-23,10,0.126671181290837,0.686698078,0,16.4170738855998
1989-07-24,10,0.124840674561969,0.027993319,0,16.571363067627
1989-07-25,10,0.122277962959419,0.052601426,0,17.8411750157674
1989-07-26,10,0.12008135924905,0.185670288,0,17.8046906789144
1989-07-27,10,0.1175186476465,0.148447987,0,15.628786277771
1989-07-28,10,0.104705089633748,0.221070288,0,15.134197362264
1989-07-29,10,0.0970169439154156,1.310753238,0,17.0207520167033
1989-07-30,10,0.0995796664286468,1.384438308,0,16.1989163080851
1989-07-31,10,0.102142378031197,4.685092815,0,15.8684176762899
1989-08-01,10,0.099945763410148,2.878990046,0,14.6924865722656
1989-08-02,10,0.0973830518075975,1.745202412,0,14.1513833999634
1989-08-03,10,0.0973830518075975,0.362963899,0,15.5837408065796
1989-08-04,10,0.0922576286024966,0.083265561,0,16.9387201944987
1989-08-05,10,0.0907932188551305,0.050986855,0,18.1092339833577
1989-08-06,10,0.0973830518075975,0.054175231,0,19.0308792114258
1989-08-07,10,0.1028745719942,0.000643467,0,19.4120924631755
1989-08-08,10,0.0977491487890987,0.052688501,0,18.3543690363566
1989-08-09,10,0.0951864371865482,0.221888628,0,15.5295797348022
1989-08-10,10,0.0926237255839978,0.410018544,0,14.8624103546143
1989-08-11,10,0.0900610194367877,0.023882271,0,14.0848777770996
1989-08-12,10,0.0900610194367877,0.045323595,0,15.600604057312
1989-08-13,10,0.103240679886381,5.049889914,0,16.4670698801676
1989-08-14,10,0.123742372706785,6.23757515,0,14.1833738962809
1989-08-15,10,0.113491526296583,1.827392371,0,14.0809480031331
1989-08-16,10,0.105803391488932,1.265355078,0,15.2953921000163
1989-08-17,10,0.100677968283831,0.327464006,0,16.034436861674
1989-08-18,10,0.100677968283831,0.157276021,0,16.9183645248413
1989-08-19,10,0.0981152566812806,0.148134074,0,17.8872917175293
1989-08-20,10,0.0959186420602313,6.411593246,0,16.1522957483927
1989-08-21,10,0.103606776867883,14.764851,0,14.6869158426921
1989-08-22,10,0.154861019829572,2.011182388,0,13.0730440775553
1989-08-23,10,0.149735596624471,0.348381975,0,13.9122451782227
1989-08-24,10,0.13948475021427,0.027511238,0,14.5122779846191
1989-08-25,10,0.131796615406618,0.035884548,0,15.6983652750651
1989-08-26,10,0.127037289183019,0.14607479,0,17.3227533340454
1989-08-27,10,0.124474577580468,0.131798032,0,16.7910888671875
1989-08-28,10,0.109098307965165,0.08359635,0,15.192773882548
1989-08-29,10,0.103972884760065,0.130952251,0,16.741469446818
1989-08-30,10,0.101410173157514,0.213709058,0,15.0416556040446
1989-08-31,10,0.101410173157514,0.408169031,0,14.0226472854614
1989-09-01,10,0.101776270139015,1.555447459,0,13.7881526947021
1989-09-02,10,0.0992135585364649,0.226931986,0,13.7341213226318
1989-09-03,10,0.0992135585364649,0.26771176,0,13.4625297546387
1989-09-04,10,0.101776270139015,0.711202693,0,13.9236220041911
1989-09-05,10,0.0992135585364649,0.053791963,0,13.7651910146077
1989-09-06,10,0.0966508469339144,0.051007691,0,15.7214966456095
1989-09-07,10,0.0944542323128652,5.31e-06,0,17.6336508433024
1989-09-08,10,0.0867661029605542,0.159988636,0,19.3024176279704
1989-09-09,10,0.0794440651344041,0.080291176,0,18.0265284220378
1989-09-10,10,0.0772474559686952,2.16e-05,0,16.6623811721802
1989-09-11,10,0.0772474559686952,1.57e-05,0,16.8656016031901
1989-09-12,10,0.0750508468029863,0.053304277,0,17.5587248484294
1989-09-13,10,0.0750508468029863,0.052850447,0,17.7765988667806
1989-09-14,10,0.0772474559686952,0.159449895,0,17.3017129262288
1989-09-15,10,0.0772474559686952,0.063327283,0,14.0524425506592
1989-09-16,10,0.0776135584055367,1.708514826,0,12.1853764851888
1989-09-17,10,0.0798101675712456,0.448426427,0,10.6161157608032
1989-09-18,10,0.0820067821922949,0.123172134,0,10.9197462081909
1989-09-19,10,0.0874983023788969,0.004587854,0,11.7502343495687
1989-09-20,10,0.0874983023788969,0.007280298,0,13.7816230773926
1989-09-21,10,0.0900610194367877,1.39e-05,0,15.4699253718058
1989-09-22,10,0.0900610194367877,9.47e-07,0,17.1708537419637
1989-09-23,10,0.0926237255839978,1.52e-06,0,17.3789342880249
1989-09-24,10,0.0951864371865482,0.053060249,0,17.3060007095337
1989-09-25,10,0.0955525450787302,2.298455636,0,16.1163531621297
1989-09-26,10,0.100677968283831,0.923437695,0,14.235072072347
1989-09-27,10,0.100677968283831,0.195908696,0,14.1232084910075
1989-09-28,10,0.100677968283831,0.157099955,0,15.126401646932
1989-09-29,10,0.100677968283831,0.133729973,0,15.7961769104004
1989-09-30,10,0.103240679886381,0.073113167,0,13.9489737828573
1989-10-01,11,0.106169488470433,0.21704626,0,11.3186906178792
1989-10-02,11,0.106169488470433,0.028303818,0,10.7159665425618
1989-10-03,11,0.106169488470433,0.000436577,0,10.5110883076986
1989-10-04,11,0.108732200072984,5.139009889,0,8.91501859029134
1989-10-05,11,0.111294911675534,1.58036112,0,11.3175077438354
1989-10-06,11,0.131796615406618,0.065349947,0,11.0524689992269
1989-10-07,11,0.150101693605973,1.088660798,0,11.4381563186646
1989-10-08,11,0.152664405208523,0.068201615,0,13.4736473083496
1989-10-09,11,0.147538982003422,0.734638748,0,12.5623868942261
1989-10-10,11,0.144976270400872,1.897195021,0,12.1863973617554
1989-10-11,11,0.142413558798321,15.33463516,0,10.0389258066813
1989-10-12,11,0.183783041420629,6.66742576,0,11.0461273193359
1989-10-13,11,0.230644066050901,1.699723363,0,9.9999257405599
1989-10-14,11,0.242359322208469,0.147543303,0,7.42551940282186
1989-10-15,11,0.218928809893333,0.23411903,0,6.16385917663574
1989-10-16,11,0.195498297578197,0.241756854,0,6.00995817184448
1989-10-17,11,0.187077957896863,6.218058618,0,9.62561416625977
1989-10-18,11,0.184149160223492,5.224674861,0,10.9815123240153
1989-10-19,11,0.184149160223492,1.140523805,0,10.5364650090535
1989-10-20,11,0.24272541918997,14.76021207,0,7.82659333546956
1989-10-21,11,0.314847462864245,17.04427725,0,7.62360273996989
1989-10-22,11,0.351091522281453,17.35186132,0,7.12938572565715
1989-10-23,11,1.01044067447468,14.0457469,0,9.27616049448649
1989-10-24,11,0.889627143083993,2.540992117,0,8.6021653175354
